Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63348683,12/08/2024 09:41:32 PM,12/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11210,3620 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/09/2024 12:00:00 AM,14 BROOKLYN,3067710006,BROOKLYN,998328,162943,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61390612071512,-73.94929384671877,"(40.61390612071512, -73.94929384671877)"
63347468,12/08/2024 08:43:45 PM,12/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11210,3620 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/09/2024 12:00:00 AM,14 BROOKLYN,3067710006,BROOKLYN,998328,162943,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61390612071512,-73.94929384671877,"(40.61390612071512, -73.94929384671877)"
63333826,12/08/2024 07:22:06 PM,12/10/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10473,2045 STORY AVENUE,STORY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,12/10/2024 12:00:00 AM,09 BRONX,2036810001,BRONX,1024593,239819,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82483117267298,-73.85423189520691,"(40.82483117267298, -73.85423189520691)"
63340004,12/08/2024 06:54:29 PM,12/10/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10460,1700 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/10/2024 12:00:00 AM,03 BRONX,2030020020,BRONX,1015875,243675,UNKNOWN,Unspecified,BRONX,,,,,,,,40.835450294928265,-73.88571372256203,"(40.835450294928265, -73.88571372256203)"
63333915,12/08/2024 06:51:05 PM,05/29/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10032,545 EDGECOMBE AVENUE,EDGECOMBE AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,05/29/2025 12:00:00 AM,12 MANHATTAN,1021090041,MANHATTAN,1001127,242918,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.83341304677571,-73.93901185604524,"(40.83341304677571, -73.93901185604524)"
63338966,12/08/2024 06:48:05 PM,12/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10462,1975 BIRCHALL AVENUE,BIRCHALL AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/09/2024 12:00:00 AM,11 BRONX,2042530080,BRONX,1020630,248535,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84877125253277,-73.86850378519968,"(40.84877125253277, -73.86850378519968)"
63336927,12/08/2024 06:42:04 PM,02/20/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11104,47-55 39 PLACE,39 PLACE,,,,,ADDRESS,SUNNYSIDE,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,02/20/2025 12:00:00 AM,02 QUEENS,4001997501,QUEENS,1004819,209223,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.74092150256974,-73.92577331828451,"(40.74092150256974, -73.92577331828451)"
63333829,12/08/2024 06:18:00 PM,03/05/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10458,2485 BATHGATE AVENUE,BATHGATE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",03/05/2025 12:00:00 AM,06 BRONX,,BRONX,1015208,252224,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85891712596196,-73.88808465041899,"(40.85891712596196, -73.88808465041899)"
63334889,12/08/2024 05:32:25 PM,03/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10025,120 WEST   92 STREET,WEST   92 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,03/06/2025 12:00:00 AM,07 MANHATTAN,1012220040,MANHATTAN,992480,227338,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79066257807335,-73.97027848031821,"(40.79066257807335, -73.97027848031821)"
63335914,12/08/2024 05:29:25 PM,12/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11226,179 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/09/2024 12:00:00 AM,17 BROOKLYN,3050850090,BROOKLYN,997612,177018,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65254011371671,-73.95184486671171,"(40.65254011371671, -73.95184486671171)"
63339826,12/08/2024 05:20:23 PM,12/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11229,1833 EAST   12 STREET,EAST   12 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/09/2024 12:00:00 AM,15 BROOKLYN,3068180082,BROOKLYN,995176,159544,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.60458101134026,-73.96065222067007,"(40.60458101134026, -73.96065222067007)"
63338803,12/08/2024 05:20:23 PM,12/17/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11375,111-32 76 AVENUE,76 AVENUE,,,,,ADDRESS,FOREST HILLS,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",12/17/2024 12:00:00 AM,06 QUEENS,4033400013,QUEENS,1029557,200542,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.717002184933385,-73.83656070214754,"(40.717002184933385, -73.83656070214754)"
63333822,12/08/2024 05:14:21 PM,12/17/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11375,111-32 76 AVENUE,76 AVENUE,,,,,ADDRESS,FOREST HILLS,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",12/17/2024 12:00:00 AM,06 QUEENS,4033400013,QUEENS,1029557,200542,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.717002184933385,-73.83656070214754,"(40.717002184933385, -73.83656070214754)"
63340594,12/08/2024 05:10:13 PM,12/10/2024 10:14:09 PM,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,11226,2505 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",12/10/2024 12:00:00 AM,17 BROOKLYN,3051900075,BROOKLYN,996893,173256,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64221529454029,-73.9544431117716,"(40.64221529454029, -73.9544431117716)"
63337859,12/08/2024 04:47:17 PM,12/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10462,1975 BIRCHALL AVENUE,BIRCHALL AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/09/2024 12:00:00 AM,11 BRONX,2042530080,BRONX,1020630,248535,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84877125253277,-73.86850378519968,"(40.84877125253277, -73.86850378519968)"
63338965,12/08/2024 04:47:17 PM,12/10/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10453,1777 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/10/2024 12:00:00 AM,05 BRONX,2028260062,BRONX,1009339,247690,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84649127981577,-73.90931844953323,"(40.84649127981577, -73.90931844953323)"
63335866,12/08/2024 04:47:16 PM,02/27/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11105,21-38 31 STREET,31 STREET,,,,,ADDRESS,ASTORIA,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",02/27/2025 12:00:00 AM,01 QUEENS,4008460048,QUEENS,1009338,222443,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.7771953344702,-73.90941642747768,"(40.7771953344702, -73.90941642747768)"
63335622,12/08/2024 04:41:51 PM,03/10/2025 04:44:01 PM,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,11214,1864 85 STREET,85 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,HPD conducted an inspection of this complaint. The conditions observed by the inspector did not violate the housing laws enforced by HPD. The complaint has been closed.,03/10/2025 12:00:00 AM,11 BROOKLYN,3063440033,BROOKLYN,984062,160437,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.607038847514744,-74.00067706888173,"(40.607038847514744, -74.00067706888173)"
63338806,12/08/2024 04:32:12 PM,02/04/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10468,50 EAST  191 STREET,EAST  191 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,02/04/2025 12:00:00 AM,07 BRONX,2031750015,BRONX,1012405,254063,UNKNOWN,Unspecified,BRONX,,,,,,,,40.863974007488046,-73.89820995792564,"(40.863974007488046, -73.89820995792564)"
63336907,12/08/2024 04:13:52 PM,12/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11229,1833 EAST   12 STREET,EAST   12 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/09/2024 12:00:00 AM,15 BROOKLYN,3068180082,BROOKLYN,995176,159544,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.60458101134026,-73.96065222067007,"(40.60458101134026, -73.96065222067007)"
63337942,12/08/2024 04:07:51 PM,02/04/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11377,53-01 32 AVENUE,32 AVENUE,,,,,ADDRESS,WOODSIDE,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,02/04/2025 12:00:00 AM,01 QUEENS,4011310001,QUEENS,1009780,214491,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75536789941484,-73.90785073241925,"(40.75536789941484, -73.90785073241925)"
63337833,12/08/2024 04:01:41 PM,12/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10025,160 WEST   97 STREET,WEST   97 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/09/2024 12:00:00 AM,07 MANHATTAN,1018510008,MANHATTAN,992811,228700,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79440058588625,-73.96908138306159,"(40.79440058588625, -73.96908138306159)"
63336911,12/08/2024 04:01:41 PM,12/10/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10473,1965 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/10/2024 12:00:00 AM,09 BRONX,2036720001,BRONX,1024052,238896,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82230025720139,-73.85619211834099,"(40.82230025720139, -73.85619211834099)"
63333911,12/08/2024 03:52:39 PM,12/10/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10016,1 EAST   35 STREET,EAST   35 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/10/2024 12:00:00 AM,05 MANHATTAN,1008657502,MANHATTAN,988730,212161,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74900836188642,-73.98383120895627,"(40.74900836188642, -73.98383120895627)"
63335984,12/08/2024 03:52:23 PM,07/28/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10462,99 METROPOLITAN OVAL,METROPOLITAN OVAL,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/28/2025 12:00:00 AM,09 BRONX,2039377501,BRONX,1022805,244753,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83838155382355,-73.86066396271958,"(40.83838155382355, -73.86066396271958)"
63334890,12/08/2024 03:43:20 PM,12/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10025,160 WEST   97 STREET,WEST   97 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/09/2024 12:00:00 AM,07 MANHATTAN,1018510008,MANHATTAN,992811,228700,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79440058588625,-73.96908138306159,"(40.79440058588625, -73.96908138306159)"
63335913,12/08/2024 02:45:48 PM,12/08/2024 02:45:48 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10453,1710 MONTGOMERY AVENUE,MONTGOMERY AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,12/08/2024 12:00:00 AM,05 BRONX,2028780120,BRONX,1006617,248918,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84986909070209,-73.91915272971845,"(40.84986909070209, -73.91915272971845)"
63339824,12/08/2024 02:15:42 PM,12/10/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10016,1 EAST   35 STREET,EAST   35 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",12/10/2024 12:00:00 AM,05 MANHATTAN,1008657502,MANHATTAN,988730,212161,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74900836188642,-73.98383120895627,"(40.74900836188642, -73.98383120895627)"
63339823,12/08/2024 02:12:42 PM,12/27/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10454,175 WILLIS AVENUE,WILLIS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings reviewed this complaint and referred it to the New York City Housing Authority for further action.,12/27/2024 12:00:00 AM,01 BRONX,2022980040,BRONX,1005269,233477,UNKNOWN,Unspecified,BRONX,,,,,,,,40.80749128888153,-73.92407355522448,"(40.80749128888153, -73.92407355522448)"
63338804,12/08/2024 02:09:30 PM,01/14/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11355,41-62 BOWNE STREET,BOWNE STREET,,,,,ADDRESS,FLUSHING,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,01/14/2025 12:00:00 AM,07 QUEENS,4051817503,QUEENS,1033286,215456,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.757917457405355,-73.82300012991934,"(40.757917457405355, -73.82300012991934)"
63334878,12/08/2024 01:51:26 PM,02/26/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11435,148-10 ARCHER AVENUE,ARCHER AVENUE,,,,,ADDRESS,JAMAICA,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,02/26/2025 12:00:00 AM,12 QUEENS,4099980095,QUEENS,1038078,194722,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70097996166718,-73.80586888864856,"(40.70097996166718, -73.80586888864856)"
